2024-09-01 00:55:39,372 - train_classifier_generate - INFO - Namespace(seed=0, gpus='0', data_dir='data/', epochs=50, batch_size=16, num_workers=4, num_classes=10, use_generator=True)
2024-09-01 00:55:45,314 - train_classifier_generate - INFO - 333320
2024-09-01 01:52:58,411 - train_classifier_generate - INFO - Epoch 26, Batch 5900: Loss 1.5796178579330444
2024-09-01 01:52:58,601 - train_classifier_generate - INFO - Epoch 26, Batch 6000: Loss 1.5922043323516846
2024-09-01 01:52:58,796 - train_classifier_generate - INFO - Epoch 26, Batch 6100: Loss 1.5480118989944458
2024-09-01 01:52:58,991 - train_classifier_generate - INFO - Epoch 26, Batch 6200: Loss 1.6045178174972534
2024-09-01 01:52:59,180 - train_classifier_generate - INFO - Epoch 26, Batch 6300: Loss 1.6907780170440674
2024-09-01 01:52:59,368 - train_classifier_generate - INFO - Epoch 26, Batch 6400: Loss 1.5181670188903809
2024-09-01 01:52:59,560 - train_classifier_generate - INFO - Epoch 26, Batch 6500: Loss 1.7633594274520874
2024-09-01 01:52:59,748 - train_classifier_generate - INFO - Epoch 26, Batch 6600: Loss 1.579927682876587
2024-09-01 01:52:59,936 - train_classifier_generate - INFO - Epoch 26, Batch 6700: Loss 1.5945764780044556
2024-09-01 01:53:00,131 - train_classifier_generate - INFO - Epoch 26, Batch 6800: Loss 1.49505615234375
2024-09-01 01:53:00,327 - train_classifier_generate - INFO - Epoch 26, Batch 6900: Loss 1.5307960510253906
2024-09-01 01:53:00,514 - train_classifier_generate - INFO - Epoch 26, Batch 7000: Loss 1.5492712259292603
2024-09-01 01:53:00,701 - train_classifier_generate - INFO - Epoch 26, Batch 7100: Loss 1.61494779586792
2024-09-01 01:53:00,889 - train_classifier_generate - INFO - Epoch 26, Batch 7200: Loss 1.5043585300445557
2024-09-01 01:53:01,081 - train_classifier_generate - INFO - Epoch 26, Batch 7300: Loss 1.7331569194793701
2024-09-01 01:53:01,270 - train_classifier_generate - INFO - Epoch 26, Batch 7400: Loss 1.5567198991775513
2024-09-01 01:53:01,473 - train_classifier_generate - INFO - Epoch 26, Batch 7500: Loss 1.5428045988082886
2024-09-01 01:53:01,733 - train_classifier_generate - INFO - Epoch 26, Batch 7600: Loss 1.6754846572875977
2024-09-01 01:53:01,994 - train_classifier_generate - INFO - Epoch 26, Batch 7700: Loss 1.5353341102600098
2024-09-01 01:53:02,256 - train_classifier_generate - INFO - Epoch 26, Batch 7800: Loss 1.5983526706695557
2024-09-01 01:53:02,519 - train_classifier_generate - INFO - Epoch 26, Batch 7900: Loss 1.6003388166427612
2024-09-01 01:53:02,779 - train_classifier_generate - INFO - Epoch 26, Batch 8000: Loss 1.6499942541122437
2024-09-01 01:53:03,046 - train_classifier_generate - INFO - Epoch 26, Batch 8100: Loss 1.5040009021759033
2024-09-01 01:53:03,312 - train_classifier_generate - INFO - Epoch 26, Batch 8200: Loss 1.5150151252746582
2024-09-01 01:53:03,576 - train_classifier_generate - INFO - Epoch 26, Batch 8300: Loss 1.489884853363037
2024-09-01 01:53:03,844 - train_classifier_generate - INFO - Epoch 26, Batch 8400: Loss 1.6733678579330444
2024-09-01 01:53:04,121 - train_classifier_generate - INFO - Epoch 26, Batch 8500: Loss 1.6867302656173706
2024-09-01 01:53:04,384 - train_classifier_generate - INFO - Epoch 26, Batch 8600: Loss 1.5658457279205322
2024-09-01 01:53:04,591 - train_classifier_generate - INFO - Epoch 26, Batch 8700: Loss 1.594348669052124
2024-09-01 01:53:04,778 - train_classifier_generate - INFO - Epoch 26, Batch 8800: Loss 1.5987522602081299
2024-09-01 01:53:04,963 - train_classifier_generate - INFO - Epoch 26, Batch 8900: Loss 1.5495402812957764
2024-09-01 01:53:05,152 - train_classifier_generate - INFO - Epoch 26, Batch 9000: Loss 1.537436842918396
2024-09-01 01:53:05,341 - train_classifier_generate - INFO - Epoch 26, Batch 9100: Loss 1.5391689538955688
2024-09-01 01:53:05,532 - train_classifier_generate - INFO - Epoch 26, Batch 9200: Loss 1.497833251953125
2024-09-01 01:53:05,720 - train_classifier_generate - INFO - Epoch 26, Batch 9300: Loss 1.5141847133636475
2024-09-01 01:53:05,909 - train_classifier_generate - INFO - Epoch 26, Batch 9400: Loss 1.5288293361663818
2024-09-01 01:53:06,099 - train_classifier_generate - INFO - Epoch 26, Batch 9500: Loss 1.5023938417434692
2024-09-01 01:53:06,290 - train_classifier_generate - INFO - Epoch 26, Batch 9600: Loss 1.8174128532409668
2024-09-01 01:53:06,479 - train_classifier_generate - INFO - Epoch 26, Batch 9700: Loss 1.5405858755111694
2024-09-01 01:53:06,668 - train_classifier_generate - INFO - Epoch 26, Batch 9800: Loss 1.6349345445632935
2024-09-01 01:53:06,856 - train_classifier_generate - INFO - Epoch 26, Batch 9900: Loss 1.5479884147644043
2024-09-01 01:53:07,049 - train_classifier_generate - INFO - Epoch 26, Batch 10000: Loss 1.529407262802124
2024-09-01 01:53:07,248 - train_classifier_generate - INFO - Epoch 26, Batch 10100: Loss 1.6054426431655884
2024-09-01 01:53:07,442 - train_classifier_generate - INFO - Epoch 26, Batch 10200: Loss 1.7058961391448975
2024-09-01 01:53:07,695 - train_classifier_generate - INFO - Epoch 26, Batch 10300: Loss 1.5561527013778687
2024-09-01 01:53:07,961 - train_classifier_generate - INFO - Epoch 26, Batch 10400: Loss 1.5494987964630127
2024-09-01 01:53:08,224 - train_classifier_generate - INFO - Epoch 26, Batch 10500: Loss 1.6892242431640625
2024-09-01 01:53:08,490 - train_classifier_generate - INFO - Epoch 26, Batch 10600: Loss 1.585951805114746
2024-09-01 01:53:08,758 - train_classifier_generate - INFO - Epoch 26, Batch 10700: Loss 1.4980652332305908
2024-09-01 01:53:09,024 - train_classifier_generate - INFO - Epoch 26, Batch 10800: Loss 1.7075942754745483
2024-09-01 01:53:09,291 - train_classifier_generate - INFO - Epoch 26, Batch 10900: Loss 1.6086430549621582
2024-09-01 01:53:09,557 - train_classifier_generate - INFO - Epoch 26, Batch 11000: Loss 1.6389172077178955
2024-09-01 01:53:09,819 - train_classifier_generate - INFO - Epoch 26, Batch 11100: Loss 1.5518567562103271
2024-09-01 01:53:10,081 - train_classifier_generate - INFO - Epoch 26, Batch 11200: Loss 1.5167121887207031
2024-09-01 01:53:10,341 - train_classifier_generate - INFO - Epoch 26, Batch 11300: Loss 1.5565522909164429
2024-09-01 01:53:10,579 - train_classifier_generate - INFO - Epoch 26, Batch 11400: Loss 1.5379343032836914
2024-09-01 01:53:10,766 - train_classifier_generate - INFO - Epoch 26, Batch 11500: Loss 1.5913195610046387
2024-09-01 01:53:10,954 - train_classifier_generate - INFO - Epoch 26, Batch 11600: Loss 1.5649662017822266
2024-09-01 01:53:11,143 - train_classifier_generate - INFO - Epoch 26, Batch 11700: Loss 1.5365349054336548
2024-09-01 01:53:11,337 - train_classifier_generate - INFO - Epoch 26, Batch 11800: Loss 1.7259771823883057
2024-09-01 01:53:11,528 - train_classifier_generate - INFO - Epoch 26, Batch 11900: Loss 1.665048599243164
2024-09-01 01:53:11,717 - train_classifier_generate - INFO - Epoch 26, Batch 12000: Loss 1.5744187831878662
2024-09-01 01:53:11,905 - train_classifier_generate - INFO - Epoch 26, Batch 12100: Loss 1.6204134225845337
2024-09-01 01:53:12,096 - train_classifier_generate - INFO - Epoch 26, Batch 12200: Loss 1.5751699209213257
2024-09-01 01:53:12,286 - train_classifier_generate - INFO - Epoch 26, Batch 12300: Loss 1.6639822721481323
2024-09-01 01:53:12,474 - train_classifier_generate - INFO - Epoch 26, Batch 12400: Loss 1.569061279296875
2024-09-01 01:53:12,664 - train_classifier_generate - INFO - Epoch 26, Batch 12500: Loss 1.6359460353851318
2024-09-01 01:53:12,858 - train_classifier_generate - INFO - Epoch 26, Batch 12600: Loss 1.585387945175171
2024-09-01 01:53:13,047 - train_classifier_generate - INFO - Epoch 26, Batch 12700: Loss 1.6355253458023071
2024-09-01 01:53:13,235 - train_classifier_generate - INFO - Epoch 26, Batch 12800: Loss 1.5189660787582397
2024-09-01 01:53:13,429 - train_classifier_generate - INFO - Epoch 26, Batch 12900: Loss 1.771770715713501
2024-09-01 01:53:13,655 - train_classifier_generate - INFO - Epoch 26, Batch 13000: Loss 1.6275227069854736
2024-09-01 01:53:13,916 - train_classifier_generate - INFO - Epoch 26, Batch 13100: Loss 1.5519038438796997
2024-09-01 01:53:14,180 - train_classifier_generate - INFO - Epoch 26, Batch 13200: Loss 1.6363639831542969
2024-09-01 01:53:14,444 - train_classifier_generate - INFO - Epoch 26, Batch 13300: Loss 1.5145156383514404
2024-09-01 01:53:14,707 - train_classifier_generate - INFO - Epoch 26, Batch 13400: Loss 1.580812931060791
2024-09-01 01:53:14,969 - train_classifier_generate - INFO - Epoch 26, Batch 13500: Loss 1.4918155670166016
2024-09-01 01:53:15,232 - train_classifier_generate - INFO - Epoch 26, Batch 13600: Loss 1.6161646842956543
2024-09-01 01:53:15,497 - train_classifier_generate - INFO - Epoch 26, Batch 13700: Loss 1.4985535144805908
2024-09-01 01:53:15,764 - train_classifier_generate - INFO - Epoch 26, Batch 13800: Loss 1.5893241167068481
2024-09-01 01:53:16,027 - train_classifier_generate - INFO - Epoch 26, Batch 13900: Loss 1.527262568473816
2024-09-01 01:53:16,291 - train_classifier_generate - INFO - Epoch 26, Batch 14000: Loss 1.6094279289245605
2024-09-01 01:53:16,551 - train_classifier_generate - INFO - Epoch 26, Batch 14100: Loss 1.6555163860321045
2024-09-01 01:53:16,752 - train_classifier_generate - INFO - Epoch 26, Batch 14200: Loss 1.5486496686935425
2024-09-01 01:53:16,943 - train_classifier_generate - INFO - Epoch 26, Batch 14300: Loss 1.6416573524475098
2024-09-01 01:53:17,133 - train_classifier_generate - INFO - Epoch 26, Batch 14400: Loss 1.5111228227615356
2024-09-01 01:53:17,320 - train_classifier_generate - INFO - Epoch 26, Batch 14500: Loss 1.5184839963912964
2024-09-01 01:53:17,511 - train_classifier_generate - INFO - Epoch 26, Batch 14600: Loss 1.521727204322815
2024-09-01 01:53:17,699 - train_classifier_generate - INFO - Epoch 26, Batch 14700: Loss 1.5408861637115479
2024-09-01 01:53:17,888 - train_classifier_generate - INFO - Epoch 26, Batch 14800: Loss 1.5174801349639893
2024-09-01 01:53:18,076 - train_classifier_generate - INFO - Epoch 26, Batch 14900: Loss 1.636333703994751
2024-09-01 01:53:18,266 - train_classifier_generate - INFO - Epoch 26, Batch 15000: Loss 1.5681813955307007
2024-09-01 01:53:18,455 - train_classifier_generate - INFO - Epoch 26, Batch 15100: Loss 1.7792354822158813
2024-09-01 01:53:18,643 - train_classifier_generate - INFO - Epoch 26, Batch 15200: Loss 1.6263139247894287
2024-09-01 01:53:18,834 - train_classifier_generate - INFO - Epoch 26, Batch 15300: Loss 1.5516377687454224
2024-09-01 01:53:19,021 - train_classifier_generate - INFO - Epoch 26, Batch 15400: Loss 1.639570951461792
2024-09-01 01:53:19,208 - train_classifier_generate - INFO - Epoch 26, Batch 15500: Loss 1.6462148427963257
2024-09-01 01:53:19,396 - train_classifier_generate - INFO - Epoch 26, Batch 15600: Loss 1.5926904678344727
2024-09-01 01:53:19,585 - train_classifier_generate - INFO - Epoch 26, Batch 15700: Loss 1.5878071784973145
2024-09-01 01:53:19,843 - train_classifier_generate - INFO - Epoch 26, Batch 15800: Loss 1.5082767009735107
2024-09-01 01:53:20,106 - train_classifier_generate - INFO - Epoch 26, Batch 15900: Loss 1.5549473762512207
2024-09-01 01:53:20,370 - train_classifier_generate - INFO - Epoch 26, Batch 16000: Loss 1.5627703666687012
2024-09-01 01:53:20,631 - train_classifier_generate - INFO - Epoch 26, Batch 16100: Loss 1.6079540252685547
2024-09-01 01:53:20,904 - train_classifier_generate - INFO - Epoch 26, Batch 16200: Loss 1.5804154872894287
2024-09-01 01:53:21,170 - train_classifier_generate - INFO - Epoch 26, Batch 16300: Loss 1.5779943466186523
2024-09-01 01:53:21,434 - train_classifier_generate - INFO - Epoch 26, Batch 16400: Loss 1.694754719734192
2024-09-01 01:53:21,698 - train_classifier_generate - INFO - Epoch 26, Batch 16500: Loss 1.6811580657958984
2024-09-01 01:53:21,962 - train_classifier_generate - INFO - Epoch 26, Batch 16600: Loss 1.642250895500183
2024-09-01 01:53:22,225 - train_classifier_generate - INFO - Epoch 26, Batch 16700: Loss 1.5653198957443237
2024-09-01 01:53:22,490 - train_classifier_generate - INFO - Epoch 26, Batch 16800: Loss 1.5468662977218628
2024-09-01 01:53:22,723 - train_classifier_generate - INFO - Epoch 26, Batch 16900: Loss 1.7242536544799805
2024-09-01 01:53:22,912 - train_classifier_generate - INFO - Epoch 26, Batch 17000: Loss 1.626344919204712
2024-09-01 01:53:23,100 - train_classifier_generate - INFO - Epoch 26, Batch 17100: Loss 1.638303518295288
2024-09-01 01:53:23,288 - train_classifier_generate - INFO - Epoch 26, Batch 17200: Loss 1.4925495386123657
2024-09-01 01:53:23,476 - train_classifier_generate - INFO - Epoch 26, Batch 17300: Loss 1.5370924472808838
2024-09-01 01:53:23,667 - train_classifier_generate - INFO - Epoch 26, Batch 17400: Loss 1.545636773109436
2024-09-01 01:53:23,857 - train_classifier_generate - INFO - Epoch 26, Batch 17500: Loss 1.6199777126312256
2024-09-01 01:53:24,049 - train_classifier_generate - INFO - Epoch 26, Batch 17600: Loss 1.5440967082977295
2024-09-01 01:53:24,241 - train_classifier_generate - INFO - Epoch 26, Batch 17700: Loss 1.6828384399414062
2024-09-01 01:53:24,429 - train_classifier_generate - INFO - Epoch 26, Batch 17800: Loss 1.5712018013000488
2024-09-01 01:53:24,619 - train_classifier_generate - INFO - Epoch 26, Batch 17900: Loss 1.6027681827545166
2024-09-01 01:53:24,808 - train_classifier_generate - INFO - Epoch 26, Batch 18000: Loss 1.6260178089141846
2024-09-01 01:53:24,996 - train_classifier_generate - INFO - Epoch 26, Batch 18100: Loss 1.6751052141189575
2024-09-01 01:53:25,187 - train_classifier_generate - INFO - Epoch 26, Batch 18200: Loss 1.6510021686553955
2024-09-01 01:53:25,381 - train_classifier_generate - INFO - Epoch 26, Batch 18300: Loss 1.651253581047058
2024-09-01 01:53:25,571 - train_classifier_generate - INFO - Epoch 26, Batch 18400: Loss 1.506362795829773
2024-09-01 01:53:25,802 - train_classifier_generate - INFO - Epoch 26, Batch 18500: Loss 1.5144671201705933
2024-09-01 01:53:26,066 - train_classifier_generate - INFO - Epoch 26, Batch 18600: Loss 1.5378257036209106
2024-09-01 01:53:26,330 - train_classifier_generate - INFO - Epoch 26, Batch 18700: Loss 1.6432950496673584
2024-09-01 01:53:26,592 - train_classifier_generate - INFO - Epoch 26, Batch 18800: Loss 1.4830580949783325
2024-09-01 01:53:26,856 - train_classifier_generate - INFO - Epoch 26, Batch 18900: Loss 1.6558189392089844
2024-09-01 01:53:27,118 - train_classifier_generate - INFO - Epoch 26, Batch 19000: Loss 1.6216453313827515
2024-09-01 01:53:27,382 - train_classifier_generate - INFO - Epoch 26, Batch 19100: Loss 1.8513201475143433
2024-09-01 01:53:27,647 - train_classifier_generate - INFO - Epoch 26, Batch 19200: Loss 1.5152963399887085
2024-09-01 01:53:27,914 - train_classifier_generate - INFO - Epoch 26, Batch 19300: Loss 1.6884640455245972
2024-09-01 01:53:28,181 - train_classifier_generate - INFO - Epoch 26, Batch 19400: Loss 1.5631766319274902
2024-09-01 01:53:28,441 - train_classifier_generate - INFO - Epoch 26, Batch 19500: Loss 1.5085617303848267
2024-09-01 01:53:28,700 - train_classifier_generate - INFO - Epoch 26, Batch 19600: Loss 1.6286516189575195
2024-09-01 01:53:28,889 - train_classifier_generate - INFO - Epoch 26, Batch 19700: Loss 1.559045433998108
2024-09-01 01:53:29,076 - train_classifier_generate - INFO - Epoch 26, Batch 19800: Loss 1.5944864749908447
2024-09-01 01:53:29,263 - train_classifier_generate - INFO - Epoch 26, Batch 19900: Loss 1.6293411254882812
2024-09-01 01:53:29,455 - train_classifier_generate - INFO - Epoch 26, Batch 20000: Loss 1.5295820236206055
2024-09-01 01:53:29,643 - train_classifier_generate - INFO - Epoch 26, Batch 20100: Loss 1.7077300548553467
2024-09-01 01:53:29,836 - train_classifier_generate - INFO - Epoch 26, Batch 20200: Loss 1.6096677780151367
2024-09-01 01:53:30,022 - train_classifier_generate - INFO - Epoch 26, Batch 20300: Loss 1.7025377750396729
2024-09-01 01:53:30,209 - train_classifier_generate - INFO - Epoch 26, Batch 20400: Loss 1.632580280303955
2024-09-01 01:53:30,397 - train_classifier_generate - INFO - Epoch 26, Batch 20500: Loss 1.6606744527816772
2024-09-01 01:53:30,585 - train_classifier_generate - INFO - Epoch 26, Batch 20600: Loss 1.7455418109893799
2024-09-01 01:53:30,772 - train_classifier_generate - INFO - Epoch 26, Batch 20700: Loss 1.5829017162322998
2024-09-01 01:53:30,962 - train_classifier_generate - INFO - Epoch 26, Batch 20800: Loss 1.5836899280548096
2024-09-01 01:54:03,874 - train_classifier_generate - INFO - Epoch 27, Batch 0: Loss 1.5934851169586182
2024-09-01 01:54:04,056 - train_classifier_generate - INFO - Epoch 27, Batch 100: Loss 1.6421098709106445
2024-09-01 01:54:04,274 - train_classifier_generate - INFO - Epoch 27, Batch 200: Loss 1.623409390449524
2024-09-01 01:54:04,472 - train_classifier_generate - INFO - Epoch 27, Batch 300: Loss 1.73356294631958
2024-09-01 01:54:04,659 - train_classifier_generate - INFO - Epoch 27, Batch 400: Loss 1.6548550128936768
2024-09-01 01:54:04,845 - train_classifier_generate - INFO - Epoch 27, Batch 500: Loss 1.639167308807373
2024-09-01 01:54:05,031 - train_classifier_generate - INFO - Epoch 27, Batch 600: Loss 1.5548694133758545
2024-09-01 01:54:05,217 - train_classifier_generate - INFO - Epoch 27, Batch 700: Loss 1.4929074048995972
2024-09-01 01:54:05,404 - train_classifier_generate - INFO - Epoch 27, Batch 800: Loss 1.5818461179733276
2024-09-01 01:54:05,591 - train_classifier_generate - INFO - Epoch 27, Batch 900: Loss 1.6445019245147705
2024-09-01 01:54:05,777 - train_classifier_generate - INFO - Epoch 27, Batch 1000: Loss 1.6173007488250732
2024-09-01 01:54:05,962 - train_classifier_generate - INFO - Epoch 27, Batch 1100: Loss 1.6237831115722656
2024-09-01 01:54:06,148 - train_classifier_generate - INFO - Epoch 27, Batch 1200: Loss 1.6693482398986816
2024-09-01 01:54:06,336 - train_classifier_generate - INFO - Epoch 27, Batch 1300: Loss 1.6976572275161743
2024-09-01 01:54:06,526 - train_classifier_generate - INFO - Epoch 27, Batch 1400: Loss 1.507138967514038
2024-09-01 01:54:06,715 - train_classifier_generate - INFO - Epoch 27, Batch 1500: Loss 1.6380656957626343
2024-09-01 01:54:06,902 - train_classifier_generate - INFO - Epoch 27, Batch 1600: Loss 1.5405687093734741
2024-09-01 01:54:07,089 - train_classifier_generate - INFO - Epoch 27, Batch 1700: Loss 1.5838110446929932
2024-09-01 01:54:07,275 - train_classifier_generate - INFO - Epoch 27, Batch 1800: Loss 1.5769389867782593
2024-09-01 01:54:07,461 - train_classifier_generate - INFO - Epoch 27, Batch 1900: Loss 1.6311769485473633
2024-09-01 01:54:07,648 - train_classifier_generate - INFO - Epoch 27, Batch 2000: Loss 1.5829349756240845
2024-09-01 01:54:07,833 - train_classifier_generate - INFO - Epoch 27, Batch 2100: Loss 1.6131848096847534
2024-09-01 01:54:08,021 - train_classifier_generate - INFO - Epoch 27, Batch 2200: Loss 1.6797796487808228
2024-09-01 01:54:08,281 - train_classifier_generate - INFO - Epoch 27, Batch 2300: Loss 1.7534763813018799
2024-09-01 01:54:08,543 - train_classifier_generate - INFO - Epoch 27, Batch 2400: Loss 1.498868465423584
2024-09-01 01:54:08,802 - train_classifier_generate - INFO - Epoch 27, Batch 2500: Loss 1.5676378011703491
2024-09-01 01:54:09,064 - train_classifier_generate - INFO - Epoch 27, Batch 2600: Loss 1.598719596862793
2024-09-01 01:54:09,318 - train_classifier_generate - INFO - Epoch 27, Batch 2700: Loss 1.5589238405227661
2024-09-01 01:54:09,576 - train_classifier_generate - INFO - Epoch 27, Batch 2800: Loss 1.4920170307159424
2024-09-01 01:54:09,833 - train_classifier_generate - INFO - Epoch 27, Batch 2900: Loss 1.6860194206237793
2024-09-01 01:54:10,087 - train_classifier_generate - INFO - Epoch 27, Batch 3000: Loss 1.5784579515457153
2024-09-01 01:54:10,343 - train_classifier_generate - INFO - Epoch 27, Batch 3100: Loss 1.5024147033691406
2024-09-01 01:54:10,598 - train_classifier_generate - INFO - Epoch 27, Batch 3200: Loss 1.817413568496704
2024-09-01 01:54:10,854 - train_classifier_generate - INFO - Epoch 27, Batch 3300: Loss 1.7850358486175537
2024-09-01 01:54:11,095 - train_classifier_generate - INFO - Epoch 27, Batch 3400: Loss 1.6371362209320068
2024-09-01 01:54:11,278 - train_classifier_generate - INFO - Epoch 27, Batch 3500: Loss 1.6060552597045898
2024-09-01 01:54:11,461 - train_classifier_generate - INFO - Epoch 27, Batch 3600: Loss 1.591113805770874
2024-09-01 01:54:11,648 - train_classifier_generate - INFO - Epoch 27, Batch 3700: Loss 1.5757263898849487
2024-09-01 01:54:11,831 - train_classifier_generate - INFO - Epoch 27, Batch 3800: Loss 1.602556586265564
2024-09-01 01:54:12,016 - train_classifier_generate - INFO - Epoch 27, Batch 3900: Loss 1.5156176090240479
2024-09-01 01:54:12,202 - train_classifier_generate - INFO - Epoch 27, Batch 4000: Loss 1.5916804075241089
2024-09-01 01:54:12,388 - train_classifier_generate - INFO - Epoch 27, Batch 4100: Loss 1.5269593000411987
2024-09-01 01:54:12,573 - train_classifier_generate - INFO - Epoch 27, Batch 4200: Loss 1.5414503812789917
2024-09-01 01:54:12,760 - train_classifier_generate - INFO - Epoch 27, Batch 4300: Loss 1.5635807514190674
2024-09-01 01:54:12,947 - train_classifier_generate - INFO - Epoch 27, Batch 4400: Loss 1.5182852745056152
2024-09-01 01:54:13,131 - train_classifier_generate - INFO - Epoch 27, Batch 4500: Loss 1.646079182624817
2024-09-01 01:54:13,316 - train_classifier_generate - INFO - Epoch 27, Batch 4600: Loss 1.5625697374343872
2024-09-01 01:54:13,502 - train_classifier_generate - INFO - Epoch 27, Batch 4700: Loss 1.611147165298462
2024-09-01 01:54:13,688 - train_classifier_generate - INFO - Epoch 27, Batch 4800: Loss 1.521270751953125
2024-09-01 01:54:13,872 - train_classifier_generate - INFO - Epoch 27, Batch 4900: Loss 1.5812712907791138
2024-09-01 01:54:14,060 - train_classifier_generate - INFO - Epoch 27, Batch 5000: Loss 1.594067096710205
2024-09-01 01:54:14,311 - train_classifier_generate - INFO - Epoch 27, Batch 5100: Loss 1.5650300979614258
2024-09-01 01:54:14,571 - train_classifier_generate - INFO - Epoch 27, Batch 5200: Loss 1.5292688608169556
2024-09-01 01:54:14,831 - train_classifier_generate - INFO - Epoch 27, Batch 5300: Loss 1.6207382678985596
2024-09-01 01:54:15,090 - train_classifier_generate - INFO - Epoch 27, Batch 5400: Loss 1.637054681777954
2024-09-01 01:54:15,348 - train_classifier_generate - INFO - Epoch 27, Batch 5500: Loss 1.6404550075531006
2024-09-01 01:54:15,610 - train_classifier_generate - INFO - Epoch 27, Batch 5600: Loss 1.6224385499954224
2024-09-01 01:54:15,869 - train_classifier_generate - INFO - Epoch 27, Batch 5700: Loss 1.524226188659668
2024-09-01 01:54:16,126 - train_classifier_generate - INFO - Epoch 27, Batch 5800: Loss 1.570185661315918
2024-09-01 01:54:16,383 - train_classifier_generate - INFO - Epoch 27, Batch 5900: Loss 1.5845856666564941
2024-09-01 01:54:16,643 - train_classifier_generate - INFO - Epoch 27, Batch 6000: Loss 1.67363703250885
2024-09-01 01:54:16,901 - train_classifier_generate - INFO - Epoch 27, Batch 6100: Loss 1.6853104829788208
2024-09-01 01:54:17,149 - train_classifier_generate - INFO - Epoch 27, Batch 6200: Loss 1.5748101472854614
2024-09-01 01:54:17,333 - train_classifier_generate - INFO - Epoch 27, Batch 6300: Loss 1.7408157587051392
2024-09-01 01:54:17,522 - train_classifier_generate - INFO - Epoch 27, Batch 6400: Loss 1.5104191303253174
2024-09-01 01:54:17,708 - train_classifier_generate - INFO - Epoch 27, Batch 6500: Loss 1.5192406177520752
2024-09-01 01:54:17,894 - train_classifier_generate - INFO - Epoch 27, Batch 6600: Loss 1.5791702270507812
2024-09-01 01:54:18,077 - train_classifier_generate - INFO - Epoch 27, Batch 6700: Loss 1.5310149192810059
2024-09-01 01:54:18,261 - train_classifier_generate - INFO - Epoch 27, Batch 6800: Loss 1.638181447982788
2024-09-01 01:54:18,445 - train_classifier_generate - INFO - Epoch 27, Batch 6900: Loss 1.533982276916504
2024-09-01 01:54:18,632 - train_classifier_generate - INFO - Epoch 27, Batch 7000: Loss 1.6078404188156128
2024-09-01 01:54:18,816 - train_classifier_generate - INFO - Epoch 27, Batch 7100: Loss 1.5323896408081055
2024-09-01 01:54:19,000 - train_classifier_generate - INFO - Epoch 27, Batch 7200: Loss 1.5139929056167603
2024-09-01 01:54:19,183 - train_classifier_generate - INFO - Epoch 27, Batch 7300: Loss 1.496774435043335
2024-09-01 01:54:19,366 - train_classifier_generate - INFO - Epoch 27, Batch 7400: Loss 1.6503791809082031
2024-09-01 01:54:19,550 - train_classifier_generate - INFO - Epoch 27, Batch 7500: Loss 1.5391390323638916
2024-09-01 01:54:19,733 - train_classifier_generate - INFO - Epoch 27, Batch 7600: Loss 1.5628174543380737
2024-09-01 01:54:19,917 - train_classifier_generate - INFO - Epoch 27, Batch 7700: Loss 1.7005109786987305
2024-09-01 01:54:20,101 - train_classifier_generate - INFO - Epoch 27, Batch 7800: Loss 1.5190739631652832
2024-09-01 01:54:20,333 - train_classifier_generate - INFO - Epoch 27, Batch 7900: Loss 1.631927490234375
2024-09-01 01:54:20,587 - train_classifier_generate - INFO - Epoch 27, Batch 8000: Loss 1.6880115270614624
2024-09-01 01:54:20,843 - train_classifier_generate - INFO - Epoch 27, Batch 8100: Loss 1.5682920217514038
2024-09-01 01:54:21,099 - train_classifier_generate - INFO - Epoch 27, Batch 8200: Loss 1.5757224559783936
2024-09-01 01:54:21,356 - train_classifier_generate - INFO - Epoch 27, Batch 8300: Loss 1.5180917978286743
2024-09-01 01:54:21,613 - train_classifier_generate - INFO - Epoch 27, Batch 8400: Loss 1.5464837551116943
2024-09-01 01:54:21,872 - train_classifier_generate - INFO - Epoch 27, Batch 8500: Loss 1.528928518295288
2024-09-01 01:54:22,130 - train_classifier_generate - INFO - Epoch 27, Batch 8600: Loss 1.5690677165985107
2024-09-01 01:54:22,389 - train_classifier_generate - INFO - Epoch 27, Batch 8700: Loss 1.7171630859375
2024-09-01 01:54:22,643 - train_classifier_generate - INFO - Epoch 27, Batch 8800: Loss 1.5400944948196411
2024-09-01 01:54:22,901 - train_classifier_generate - INFO - Epoch 27, Batch 8900: Loss 1.5503209829330444
2024-09-01 01:54:23,161 - train_classifier_generate - INFO - Epoch 27, Batch 9000: Loss 1.5430809259414673
2024-09-01 01:54:23,357 - train_classifier_generate - INFO - Epoch 27, Batch 9100: Loss 1.5544114112854004
2024-09-01 01:54:23,543 - train_classifier_generate - INFO - Epoch 27, Batch 9200: Loss 1.4772330522537231
2024-09-01 01:54:23,732 - train_classifier_generate - INFO - Epoch 27, Batch 9300: Loss 1.6077265739440918
2024-09-01 01:54:23,916 - train_classifier_generate - INFO - Epoch 27, Batch 9400: Loss 1.539527416229248
2024-09-01 01:54:24,101 - train_classifier_generate - INFO - Epoch 27, Batch 9500: Loss 1.847656488418579
2024-09-01 01:54:24,288 - train_classifier_generate - INFO - Epoch 27, Batch 9600: Loss 1.6161226034164429
2024-09-01 01:54:24,472 - train_classifier_generate - INFO - Epoch 27, Batch 9700: Loss 1.6264207363128662
